OBJECTID,TIS_ID,TIS_TYPE,TIS_ROUTE_,TIS_ROUTE1,TIS_DESC,MIDPNT_LAT,MIDPNT_LON,DT_MODIFIE,DT_CREATED,HMGNS_FLOW,HMGNS_FL_1,HMGNS_FL_2,ROAD_NBR,DECLARED_R,LRS_ROAD_D,LRS_ROAD_1
15586,1557,HFLOW_2,15,0,MCKILLOP STREET E Bd btwn GHERINGHAP STREET AND MOORABOOL STREET || Original ID_HOMOGENEOUS_FLOW:2195,-38.1530651,144.3566591,1404482184000,1404482184000,1557,E,EAST BOUND,2730,BELLARINE HIGHWAY ,0,FORWARD
15587,839,HFLOW_2,15,0,QUEENSCLIFF ROAD E Bd btwn ORMOND ROAD AND WILSONS ROAD || Original ID_HOMOGENEOUS_FLOW:2204,-38.1695411,144.3879897,1404482191000,1404482191000,839,E,EAST BOUND,2730,BELLARINE HIGHWAY ,0,FORWARD
15588,1216,HFLOW_2,15,0,QUEENSCLIFF ROAD E Bd btwn POINT LONSDALE ROAD AND FLINDERS STREET || Original ID_HOMOGENEOUS_FLOW:2214,-38.2712395,144.6344083,1404482199000,1404482199000,1216,E,EAST BOUND,2730,BELLARINE HIGHWAY ,0,FORWARD
15589,1221,HFLOW_2,432,0,ELGIN ROAD E Bd btwn ALMA ROAD AND HIGH STREET || Original ID_HOMOGENEOUS_FLOW:2246,-37.051031,143.7248574,1404482207000,1404482207000,1221,E,EAST BOUND,2740,PYRENEES HIGHWAY ,1,REVERSE
15590,1223,HFLOW_2,432,0,PYRENEES HIGHWAY E Bd btwn CREEK ROAD AND CAMPBELL ROAD || Original ID_HOMOGENEOUS_FLOW:2255,-37.1084459,144.0543705,1404482214000,1404482214000,1223,E,EAST BOUND,2740,PYRENEES HIGHWAY ,1,REVERSE
15591,1030,HFLOW_2,1402,0,MAIN ROAD E Bd btwn DUKE STREET AND PYRENEES HIGHWAY || Original ID_HOMOGENEOUS_FLOW:2263,-37.0810877,144.2581363,1404482222000,1404482222000,1030,E,EAST BOUND,2740,PYRENEES HIGHWAY ,1,REVERSE
15592,849,HFLOW_2,224,0,TOORAK RD E BD BTWN BURKE RD AND GLEN IRIS RD || Original ID_HOMOGENEOUS_FLOW:2272,-37.8465194,145.0612564,1404482230000,1404482230000,849,E,EAST BOUND,2750,BURWOOD HIGHWAY ,0,FORWARD
15593,1227,HFLOW_2,224,0,BURWOOD HWY E BD BTWN BLACKBURN RD AND SPRINGVALE RD || Original ID_HOMOGENEOUS_FLOW:2281,-37.8537441,145.1606291,1404482238000,1404482238000,1227,E,EAST BOUND,2750,BURWOOD HIGHWAY ,0,FORWARD
15594,1229,HFLOW_2,224,0,BURWOOD HWY E BD BTWN GLENFERN RD AND BRENOCK PARK DR || Original ID_HOMOGENEOUS_FLOW:2289,-37.8887627,145.293437,1404482246000,1404482246000,1229,E,EAST BOUND,2750,BURWOOD HIGHWAY ,0,FORWARD
15595,1233,HFLOW_2,16,0,MCIVOR ROAD E Bd btwn CHAPEL STREET AND POWELLS AVENUE || Original ID_HOMOGENEOUS_FLOW:2297,-36.7586642,144.3023217,1404482253000,1404482253000,1233,E,EAST BOUND,2770,MCIVOR HIGHWAY ,1,REVERSE
15596,1576,HFLOW_2,433,0,HAMILTON HIGHWAY NEBd btwn PENSHURST-DUNKELD ROAD AND BOUNDARY ROAD || Original ID_HOMOGENEOUS_FLOW:2306,-37.8700685,142.2993899,1404482260000,1404482260000,1576,NE,NORTH EAST BOUND,2780,HAMILTON HIGHWAY ,0,FORWARD
15597,1579,HFLOW_2,433,0,HAMILTON HIGHWAY E Bd btwn DARLINGTON ROAD AND MAIN STREET || Original ID_HOMOGENEOUS_FLOW:2314,-37.9772655,143.132996,1404482267000,1404482267000,1579,E,EAST BOUND,2780,HAMILTON HIGHWAY ,1,REVERSE
15598,858,HFLOW_2,433,0,HAMILTON HIGHWAY E Bd btwn LISMORE-PITFIELD ROAD AND STRATHVEN ROAD || Original ID_HOMOGENEOUS_FLOW:2322,-37.9769102,143.4845552,1404482274000,1404482274000,858,E,EAST BOUND,2780,HAMILTON HIGHWAY ,1,REVERSE
15599,1048,HFLOW_2,433,0,HAMILTON HIGHWAY E Bd btwn HIGH STREET AND UNNAMED || Original ID_HOMOGENEOUS_FLOW:2330,-38.0995245,144.0651111,1404482282000,1404482282000,1048,E,EAST BOUND,2780,HAMILTON HIGHWAY ,1,REVERSE
15600,864,HFLOW_2,433,0,ABERDEEN STREET E Bd btwn SHANNON AVENUE AND PAKINGTON STREET || Original ID_HOMOGENEOUS_FLOW:2338,-38.1460657,144.3412934,1404482290000,1404482290000,864,E,EAST BOUND,2780,HAMILTON HIGHWAY ,1,REVERSE
15601,873,HFLOW_1,1610,0,WEST GATE FWY NE BD BTWN RAMP AT PRINCESS HWY WEST AND RAMP AT WESTERN RING RD || Original ID_HOMOGENEOUS_FLOW:2447,-37.8260938,144.8205081,1404482322000,1404482322000,873,NE,NORTH EAST BOUND,2820,WEST GATE FREEWAY ,1,REVERSE
15602,1255,HFLOW_1,1610,0,WEST GATE FWY E BD BTWN RAMPS AT WILLIAMSTOWN RD || Original ID_HOMOGENEOUS_FLOW:2456,-37.8250166,144.8782587,1404482330000,1404482330000,1255,E,EAST BOUND,2820,WEST GATE FREEWAY ,1,REVERSE
15603,1064,HFLOW_1,1610,0,WEST GATE FWY E BD OFFRAMP TO WILLIAMSTOWN RD || Original ID_HOMOGENEOUS_FLOW:2497,-37.8247524,144.8782955,1404482337000,1404482337000,1064,E,EAST BOUND,7553,2820R 5822B  ,0,FORWARD
15604,1262,HFLOW_2,17,0,ALEXANDRA PDE E BD BTWN GEORGE ST AND SMITH ST || Original ID_HOMOGENEOUS_FLOW:2506,-37.7935908,144.9839709,1404482346000,1404482346000,1262,E,EAST BOUND,2830,EASTERN HIGHWAY ,0,FORWARD
15605,1269,HFLOW_1,17,0,EASTERN FWY E BD BTWN MIDDLEBOROUGH RD AND BLACKBURN RD || Original ID_HOMOGENEOUS_FLOW:2531,-37.8002209,145.1511349,1404482354000,1404482354000,1269,E,EAST BOUND,2830,EASTERN FREEWAY ,0,FORWARD
15606,881,HFLOW_1,17,0,EASTERN FWY E BD ONRAMP FROM DONCASTER RD || Original ID_HOMOGENEOUS_FLOW:2573,-37.78997,145.1048165,1404482362000,1404482362000,881,S,SOUTH BOUND,7110,5805B 2830F  ,0,FORWARD
15607,1596,HFLOW_1,17,0,EASTERN FWY E BD OFFRAMP TO MIDDLEBOROUGH RD || Original ID_HOMOGENEOUS_FLOW:2581,-37.797804,145.139475,1404482369000,1404482369000,1596,E,EAST BOUND,7272,2830F 5803B  ,0,FORWARD
15608,1274,HFLOW_2,226,1,GREENSBOROUGH RD S BD BTWN WATSONIA ST AND ERSKINE RD || Original ID_HOMOGENEOUS_FLOW:2605,-37.7221253,145.0807671,1404482377000,1404482377000,1274,S,SOUTH BOUND,2850,GREENSBOROUGH HIGHWAY ,1,REVERSE
15609,1077,HFLOW_1,850,0,METROPOLITAN RING RD E BD BTWN EDGARS RD AND DALTON RD || Original ID_HOMOGENEOUS_FLOW:2613,-37.6857853,145.0149371,1404482385000,1404482385000,1077,E,EAST BOUND,2880,METROPOLITAN RING ROAD ,0,FORWARD
15610,887,HFLOW_1,850,0,METROPOLITAN RING RD E BD ONRAMP FROM DALTON ROAD || Original ID_HOMOGENEOUS_FLOW:2630,-37.6869439,145.0324964,1404482392000,1404482392000,887,E,EAST BOUND,7117,5605B 2880F  ,0,FORWARD
15611,889,HFLOW_1,18,1,WESTERN RING RD W BD BTWN PASCOE VALE RD AND TULLAMARINE FWY || Original ID_HOMOGENEOUS_FLOW:2680,-37.6944088,144.9028579,1404482400000,1404482400000,889,W,WEST BOUND,2900,WESTERN RING ROAD ,1,REVERSE
15612,1831,HFLOW_1,18,1,WESTERN RING RD SW BD BTWN KEILOR PARK DR AND SUNSHINE AV || Original ID_HOMOGENEOUS_FLOW:2696,-37.7449316,144.8419947,1404482408000,1404482408000,1831,SW,SOUTH WEST BOUND,2900,WESTERN RING ROAD ,1,REVERSE
15613,1081,HFLOW_1,18,1,WESTERN RING RD SW BD BTWN RAMPS AT BALLARAT RD || Original ID_HOMOGENEOUS_FLOW:2704,-37.7725938,144.7942823,1404482415000,1404482415000,1081,S,SOUTH BOUND,2900,WESTERN RING ROAD ,1,REVERSE
15614,898,HFLOW_1,18,0,WESTERN RING RD NE BD ONRAMP FROM KEILOR PARK DR || Original ID_HOMOGENEOUS_FLOW:2722,-37.7368797,144.8514773,1404482423000,1404482423000,898,NE,NORTH EAST BOUND,7120,5054B 2900F  ,0,FORWARD
15615,1841,HFLOW_1,18,1,WESTERN RING RD S BD OFFRAMP TO BOUNDARY RD || Original ID_HOMOGENEOUS_FLOW:2762,-37.8131933,144.8084074,1404482430000,1404482430000,1841,S,SOUTH BOUND,7573,2900R 5447B  ,0,FORWARD
15616,1621,HFLOW_1,1194,0,SOUTHERN LINK TOLLWAY E BD BTWN CHURCH ST AND BURNLEY RD || Original ID_HOMOGENEOUS_FLOW:2799,-37.8334179,144.9992354,1404482438000,1404482438000,1621,E,EAST BOUND,8012,2997F 2998F  ,0,FORWARD
15617,1625,HFLOW_1,1194,1,SOUTHERN LINK TOLLWAY NW BD OFFRAMP TO PUNT RD || Original ID_HOMOGENEOUS_FLOW:2814,-37.8263756,144.9858803,1404482445000,1404482445000,1625,NW,NORTH WEST BOUND,7602,2998R 2080B  ,0,FORWARD
15618,1845,HFLOW_1,851,1,WESTERN LINK TOLLWAY S BD BTWN RACECOURSE RD AND DYNON RD || Original ID_HOMOGENEOUS_FLOW:2855,-37.7967222,144.9362097,1404482453000,1404482453000,1845,S,SOUTH BOUND,2999,WESTERN LINK TOLLWAY  ,1,REVERSE
15619,1630,HFLOW_1,851,1,WESTERN LINK TOLLWAY E BD ONRAMPFROM BULLA RD || Original ID_HOMOGENEOUS_FLOW:2881,-37.734069,144.9076769,1404482462000,1404482462000,1630,E,EAST BOUND,7439,5824B 2999R  ,0,FORWARD
15620,1094,HFLOW_1,851,1,WESTERN LINK TOLLWAY S BD OFFRAMP TO FLEMINGTON RD || Original ID_HOMOGENEOUS_FLOW:2890,-37.7838019,144.9399952,1404482469000,1404482469000,1094,S,SOUTH BOUND,7605,2999R 5044B  ,0,FORWARD
15621,1095,HFLOW_3,436,1,LOCH VALLEY ROAD S Bd btwn GUNNS ROAD AND BENNETT STREET || Original ID_HOMOGENEOUS_FLOW:2898,-37.8686587,146.0096991,1404482480000,1404482480000,1095,S,SOUTH BOUND,3002,LOCH VALLEY ROAD ,1,REVERSE
15622,1649,HFLOW_3,1828,1,TATONG-TOLMIE ROAD SEBd btwn BENALLA-TATONG ROAD AND MANSFIELD-WHITFIELD ROAD || Original ID_HOMOGENEOUS_FLOW:2906,-36.8323332,146.1673242,1404482491000,1404482491000,1649,SE,SOUTH EAST BOUND,3181,TATONG-TOLMIE ROAD ,0,FORWARD
15623,1858,HFLOW_3,438,1,MT VICTORY ROAD NEBd btwn SILVERBAND ROAD AND UNNAMED || Original ID_HOMOGENEOUS_FLOW:2915,-37.146785,142.4970356,1404482499000,1404482499000,1858,NE,NORTH EAST BOUND,4002,NORTHERN GRAMPIANS ROAD ,0,FORWARD
15624,1641,HFLOW_3,854,0,MYRTLE STREET SEBd btwn PRINCE STREET AND STANDISH STREET || Original ID_HOMOGENEOUS_FLOW:2930,-36.5595847,146.7219003,1404482507000,1404482507000,1641,SE,SOUTH EAST BOUND,4005,GREAT ALPINE ROAD ,0,FORWARD
15625,1646,HFLOW_3,854,0,GREAT ALPINE ROAD E Bd btwn RODGERS STREET AND BILTON STREET || Original ID_HOMOGENEOUS_FLOW:2946,-37.0970605,147.5950401,1404482527000,1404482527000,1646,E,EAST BOUND,4005,GREAT ALPINE ROAD ,1,REVERSE
15626,1863,HFLOW_3,854,0,GREAT ALPINE ROAD SEBd btwn GREAT ALPINE ROAD AND STACKEY GULLY ROAD || Original ID_HOMOGENEOUS_FLOW:2938,-36.7117293,146.9274793,1404482516000,1404482516000,1863,SE,SOUTH EAST BOUND,4005,GREAT ALPINE ROAD ,0,FORWARD
15627,715,HFLOW_1,9,0,WESTERN FWY SE BD ONRAMP FROM DAYLESFORD-BALLARAT RD || Original ID_HOMOGENEOUS_FLOW:1353,-37.5512621,143.9099735,1404482535000,1404482535000,715,SE,SOUTH EAST BOUND,7343,5220B 2520R  ,0,FORWARD
15628,920,HFLOW_1,9,0,WESTERN FWY SE BD OFFRAMP TO DAYLESFORD-BALLARAT RD || Original ID_HOMOGENEOUS_FLOW:1369,-37.5488295,143.9056258,1404482542000,1404482542000,920,E,EAST BOUND,7486,2520R 5220B  ,0,FORWARD
15629,725,HFLOW_1,1595,0,CALDER FWY S BD ONRAMP FROM LANCEFIELD-WOODEND RD || Original ID_HOMOGENEOUS_FLOW:1418,-37.3517059,144.5511201,1404482550000,1404482550000,725,S,SOUTH BOUND,7359,5158B 2530R  ,0,FORWARD
15630,180,HFLOW_1,1595,0,CALDER FWY S BD ONRAMP FROM BULLA-DIGGERS REST RD || Original ID_HOMOGENEOUS_FLOW:1426,-37.6366669,144.731364,1404482558000,1404482558000,180,S,SOUTH BOUND,7366,BULLA-DIGGERS REST ROADB 2530R  ,0,FORWARD
15631,1114,HFLOW_1,1595,0,CALDER FWY E BD OFFRAMP TO MUNDY RD || Original ID_HOMOGENEOUS_FLOW:1444,-37.5389982,144.643813,1404482566000,1404482566000,1114,E,EAST BOUND,7505,2530R MUNDY ROADB  ,0,FORWARD
15632,242,HFLOW_2,836,1,YARRAM-TRARALGON ROAD SEBd btwn HYLAND HIGHWAY AND GRAND RIDGE ROAD || Original ID_HOMOGENEOUS_FLOW:426,-38.2648899,146.6890486,1404458474000,1404458474000,242,SE,SOUTH EAST BOUND,2170,HYLAND HIGHWAY ,0,FORWARD
15633,1470,HFLOW_2,426,1,NORTHERN HIGHWAY S Bd btwn NORTHERN HIGHWAY AND MCSWAIN ROAD || Original ID_HOMOGENEOUS_FLOW:1503,-36.1424505,144.7298359,1404482573000,1404482573000,1470,S,SOUTH BOUND,2540,NORTHERN HIGHWAY ,1,REVERSE
15634,996,HFLOW_2,846,1,SUNRAYSIA HIGHWAY S Bd btwn CHAMBERLAIN STREET AND HENTY HIGHWAY || Original ID_HOMOGENEOUS_FLOW:1995,-35.5103746,142.5111845,1404481318000,1404481318000,996,S,SOUTH BOUND,2700,SUNRAYSIA HIGHWAY ,1,REVERSE
15635,998,HFLOW_2,846,1,SUNRAYSIA HIGHWAY S Bd btwn MC GRATH STREET AND WARRACKNABEAL-BIRCHIP ROAD || Original ID_HOMOGENEOUS_FLOW:2003,-36.0265144,142.9029013,1404481325000,1404481325000,998,S,SOUTH BOUND,2700,SUNRAYSIA HIGHWAY ,1,REVERSE
15636,1538,HFLOW_2,846,1,SUNRAYSIA HIGHWAY SEBd btwn RAY COURT AND UNNAMED || Original ID_HOMOGENEOUS_FLOW:2011,-36.517951,143.0995143,1404481336000,1404481336000,1538,SE,SOUTH EAST BOUND,2700,SUNRAYSIA HIGHWAY ,1,REVERSE
15637,1542,HFLOW_2,846,1,HIGH STREET S Bd btwn HIGH STREET AND BRIDPORT STREET || Original ID_HOMOGENEOUS_FLOW:2021,-37.0868777,143.4737738,1404481344000,1404481344000,1542,S,SOUTH BOUND,2700,SUNRAYSIA HIGHWAY ,1,REVERSE
15638,1004,HFLOW_2,14,0,BASS HIGHWAY E Bd btwn INVERLOCH ROAD AND ULLATHORNES ROAD || Original ID_HOMOGENEOUS_FLOW:2044,-38.6164552,145.6580793,1404481351000,1404481351000,1004,E,EAST BOUND,2710,BASS HIGHWAY ,0,FORWARD
15639,1197,HFLOW_2,431,0,WHITEHORSE RD E BD BTWN UNION RD AND ELGAR RD || Original ID_HOMOGENEOUS_FLOW:2070,-37.8159602,145.1072093,1404481359000,1404481359000,1197,E,EAST BOUND,2720,MAROONDAH HIGHWAY ,0,FORWARD
15640,1200,HFLOW_2,431,0,WHITEHORSE RD E BD BTWN MITCHAM RD AND DEEP CREEK RD || Original ID_HOMOGENEOUS_FLOW:2079,-37.8159799,145.2006188,1404481368000,1404481368000,1200,E,EAST BOUND,2720,MAROONDAH HIGHWAY ,0,FORWARD
15641,823,HFLOW_2,431,0,WHITEHORSE RD NE BD BTWN OBAN RD AND KALINDA RD || Original ID_HOMOGENEOUS_FLOW:2087,-37.7967972,145.2555711,1404481378000,1404481378000,823,NE,NORTH EAST BOUND,2720,MAROONDAH HIGHWAY ,0,FORWARD
15642,1552,HFLOW_2,431,0,MAROONDAH HWY NE BD BTWN JOHN ST AND CAVE HILL RD || Original ID_HOMOGENEOUS_FLOW:2095,-37.7564689,145.3421513,1404481388000,1404481388000,1552,NE,NORTH EAST BOUND,2720,MAROONDAH HIGHWAY ,0,FORWARD
15643,1205,HFLOW_2,431,0,MAROONDAH HWY N BD BTWN STATION ST AND KILLARA RD || Original ID_HOMOGENEOUS_FLOW:2103,-37.7249493,145.3785357,1404481396000,1404481396000,1205,N,NORTH BOUND,2720,MAROONDAH HIGHWAY ,0,FORWARD
15644,830,HFLOW_2,431,0,NICHOLSON ST NE BD BTWN WILSON ST AND DON RD || Original ID_HOMOGENEOUS_FLOW:2111,-37.6521078,145.5213154,1404481405000,1404481405000,830,NE,NORTH EAST BOUND,2720,MAROONDAH HIGHWAY ,0,FORWARD
15645,1209,HFLOW_2,431,0,MAROONDAH HIGHWAY NWBd btwn ENDICOTT ROAD AND GOULBURN VALLEY HIGHWAY || Original ID_HOMOGENEOUS_FLOW:2120,-37.1650334,145.6731536,1404481412000,1404481412000,1209,NW,NORTH WEST BOUND,2720,MAROONDAH HIGHWAY ,1,REVERSE
15646,1018,HFLOW_2,15,0,MCKILLOP STREET E Bd btwn LATROBE TERRACE AND GHERINGHAP STREET || Original ID_HOMOGENEOUS_FLOW:2194,-38.1522199,144.3536905,1404481420000,1404481420000,1018,E,EAST BOUND,2730,BELLARINE HIGHWAY ,0,FORWARD
15647,1559,HFLOW_2,15,0,ORMOND ROAD SEBd btwn MCKILLOP STREET AND QUEENSCLIFF ROAD || Original ID_HOMOGENEOUS_FLOW:2203,-38.1633976,144.37964,1404481428000,1404481428000,1559,SE,SOUTH EAST BOUND,2730,BELLARINE HIGHWAY ,0,FORWARD
15648,1023,HFLOW_2,15,0,QUEENSCLIFF ROAD SEBd btwn QUEENSCLIFF-PORTARLINGTON ROAD AND POINT LONSDALE ROAD || Original ID_HOMOGENEOUS_FLOW:2211,-38.2655813,144.6175776,1404481437000,1404481437000,1023,SE,SOUTH EAST BOUND,2730,BELLARINE HIGHWAY ,0,FORWARD
15649,1026,HFLOW_2,432,0,PYRENEES HIGHWAY E Bd btwn BRIDPORT STREET AND ELGIN ROAD || Original ID_HOMOGENEOUS_FLOW:2245,-37.0694914,143.5957066,1404481447000,1404481447000,1026,E,EAST BOUND,2740,PYRENEES HIGHWAY ,1,REVERSE
15650,1563,HFLOW_2,432,0,PYRENEES HIGHWAY E Bd btwn NEWSTEAD STREET AND CREEK ROAD || Original ID_HOMOGENEOUS_FLOW:2254,-37.0827955,143.9413126,1404481459000,1404481459000,1563,E,EAST BOUND,2740,PYRENEES HIGHWAY ,1,REVERSE
15651,1565,HFLOW_2,1402,0,DUKE STREET E Bd btwn HALLETT COURT AND EUREKA STREET || Original ID_HOMOGENEOUS_FLOW:2262,-37.076749,144.2447477,1404481465000,1404481465000,1565,E,EAST BOUND,2740,PYRENEES HIGHWAY ,1,REVERSE
15652,1254,HFLOW_1,1610,0,WEST GATE FWY E BD BTWN MILLERS AND WILLIAMSTOWN RD || Original ID_HOMOGENEOUS_FLOW:2455,-37.8242044,144.8659658,1404481572000,1404481572000,1254,E,EAST BOUND,2820,WEST GATE FREEWAY ,1,REVERSE
15653,1593,HFLOW_1,1610,0,WEST GATE FWY E BD OFFRAMP TO MILLERS RD || Original ID_HOMOGENEOUS_FLOW:2496,-37.8245809,144.8460019,1404481579000,1404481579000,1593,E,EAST BOUND,7551,2820R 5834B  ,0,FORWARD
15654,1268,HFLOW_1,17,0,EASTERN FWY E BD BTWN STATION ST AND MIDDLEBOROUGH RD || Original ID_HOMOGENEOUS_FLOW:2528,-37.7974857,145.1340104,1404481596000,1404481596000,1268,E,EAST BOUND,2830,EASTERN FREEWAY ,0,FORWARD
15655,1594,HFLOW_2,17,0,ALEXANDRA PDE E BD BTWN QUEENS PDE AND GEORGE ST || Original ID_HOMOGENEOUS_FLOW:2505,-37.7933085,144.9813088,1404481587000,1404481587000,1594,E,EAST BOUND,2830,EASTERN HIGHWAY ,0,FORWARD
15656,880,HFLOW_1,17,0,EASTERN FWY E BD ONRAMP FROM THOMPSONS RD || Original ID_HOMOGENEOUS_FLOW:2572,-37.7796754,145.084605,1404481603000,1404481603000,880,SE,SOUTH EAST BOUND,7108,5391B 2830F  ,0,FORWARD
15657,882,HFLOW_1,17,0,EASTERN FWY E BD OFFRAMP TO ELGAR RD || Original ID_HOMOGENEOUS_FLOW:2580,-37.795156,145.1160885,1404481611000,1404481611000,882,E,EAST BOUND,7271,2830F 5899B  ,0,FORWARD
15658,883,HFLOW_2,226,1,GREENSBOROUGH HWY S BD BTWN GRIMSHAW ST AND WATSONIA RD || Original ID_HOMOGENEOUS_FLOW:2604,-37.7089736,145.0865967,1404481619000,1404481619000,883,S,SOUTH BOUND,2850,GREENSBOROUGH HIGHWAY ,1,REVERSE
15659,1599,HFLOW_1,850,0,METROPOLITAN RING RD E BD BTWN RAMPS AT EDGARS RD || Original ID_HOMOGENEOUS_FLOW:2612,-37.6870851,145.0022665,1404481626000,1404481626000,1599,E,EAST BOUND,2880,METROPOLITAN RING ROAD ,0,FORWARD
15660,1603,HFLOW_1,850,0,METROPOLITAN RING RD E BD ONRAMP FROM EDGARS ROAD || Original ID_HOMOGENEOUS_FLOW:2629,-37.6864336,145.0047668,1404481634000,1404481634000,1603,E,EAST BOUND,7115,5000B 2880F  ,0,FORWARD
15661,1280,HFLOW_1,18,1,WESTERN RING RD W BD BTWN SYDNEY RD AND PASCOE VALE RD || Original ID_HOMOGENEOUS_FLOW:2679,-37.6939476,144.9310428,1404481642000,1404481642000,1280,W,WEST BOUND,2900,WESTERN RING ROAD ,1,REVERSE
15662,1281,HFLOW_1,18,1,WESTERN RING RD S BD BTWN RAMPS AT KEILOR PARK DR || Original ID_HOMOGENEOUS_FLOW:2695,-37.7399949,144.8498668,1404481649000,1404481649000,1281,SW,SOUTH WEST BOUND,2900,WESTERN RING ROAD ,1,REVERSE
15663,1080,HFLOW_1,18,1,WESTERN RING RD SW BD BTWN SUNSHINE AV AND FURLONG RD || Original ID_HOMOGENEOUS_FLOW:2699,-37.7555479,144.8255952,1404481658000,1404481658000,1080,SW,SOUTH WEST BOUND,2900,WESTERN RING ROAD ,1,REVERSE
15664,897,HFLOW_1,18,0,WESTERN RING RD NE BD ONRAMP FROM BALLARAT RD || Original ID_HOMOGENEOUS_FLOW:2721,-37.7689213,144.7961303,1404481666000,1404481666000,897,NE,NORTH EAST BOUND,7123,2520B 2900F  ,0,FORWARD
15665,1082,HFLOW_1,18,1,WESTERN RING RD SW BD ONRAMP FROM FURLONG RD || Original ID_HOMOGENEOUS_FLOW:2746,-37.7631815,144.819979,1404481673000,1404481673000,1082,SW,SOUTH WEST BOUND,7432,5215B 2900R  ,0,FORWARD
15666,264,HFLOW_2,6,1,YARRA GLEN-YEA ROAD S Bd btwn MELBA HIGHWAY AND HEALESVILLE-KINGLAKE ROAD || Original ID_HOMOGENEOUS_FLOW:549,-37.3825115,145.4738314,1404458886000,1404458886000,264,S,SOUTH BOUND,2300,MELBA HIGHWAY ,1,REVERSE
15667,1084,HFLOW_1,18,1,WESTERN RING RD SW BD OFFRAMP TO BALLARAT RD || Original ID_HOMOGENEOUS_FLOW:2757,-37.7687915,144.7976646,1404481681000,1404481681000,1084,SW,SOUTH WEST BOUND,7571,2900R 2520B  ,0,FORWARD
15668,1620,HFLOW_1,1194,0,SOUTHERN LINK TOLLWAY E BD BTWN PUNT RD AND CHURCH ST || Original ID_HOMOGENEOUS_FLOW:2797,-37.8327743,144.9925418,1404481688000,1404481688000,1620,E,EAST BOUND,8012,2997F 2998F  ,0,FORWARD
15669,1154,HFLOW_2,844,0,MAIN STREET E Bd btwn SOUTH GIPPSLAND HIGHWAY AND PORT WELSHPOOL ROAD || Original ID_HOMOGENEOUS_FLOW:1728,-38.6654784,146.4347603,1404481200000,1404481200000,1154,E,EAST BOUND,2580,SOUTH GIPPSLAND HIGHWAY ,0,FORWARD
15670,1507,HFLOW_2,844,0,SOUTH GIPPSLAND HIGHWAY E Bd btwn COMMERCIAL ROAD AND YARRUM-TRARALGON ROAD || Original ID_HOMOGENEOUS_FLOW:1736,-38.5489344,146.6892053,1404481208000,1404481208000,1507,E,EAST BOUND,2580,SOUTH GIPPSLAND HIGHWAY ,0,FORWARD
15671,782,HFLOW_1,1413,1,MORNINGTON PENINSULA ROUTE S BD ONRAMP FROM THAMES PRM || Original ID_HOMOGENEOUS_FLOW:1819,-38.0453666,145.1429625,1404481215000,1404481215000,782,S,SOUTH BOUND,7090,THAMES PROMENADEB 2600F  ,0,FORWARD
15672,968,HFLOW_1,1413,1,MORNINGTON PENINSULA ROUTE S BD OFFRAMP TO SEAFORD RD || Original ID_HOMOGENEOUS_FLOW:1829,-38.1071817,145.139958,1404481223000,1404481223000,968,S,SOUTH BOUND,7247,2840F 5156B  ,0,FORWARD
15673,1164,HFLOW_2,12,0,DEAKIN AVENUE NEBd btwn DEAKIN AVENUE AND DEAKIN AVENUE Town Bound || Original ID_HOMOGENEOUS_FLOW:1860,-34.2211431,142.1187104,1404481229000,1404481229000,1164,NE,NORTH EAST BOUND,2610,STURT HIGHWAY ,1,REVERSE
15674,973,HFLOW_2,429,0,PORT ROAD SEBd btwn PORT ROAD AND BRIDGEWATER ROAD || Original ID_HOMOGENEOUS_FLOW:1868,-38.3394705,141.5884077,1404481236000,1404481236000,973,SE,SOUTH EAST BOUND,8003,OTWAY STREETB 5043B  ,1,REVERSE
15675,977,HFLOW_2,221,1,EAGLEHAWK ROAD SEBd btwn HIGH STREET AND SANDHURST ROAD || Original ID_HOMOGENEOUS_FLOW:1876,-36.7209511,144.25679,1404481243000,1404481243000,977,SE,SOUTH EAST BOUND,2630,LODDON VALLEY HIGHWAY ,1,REVERSE
15676,1519,HFLOW_2,845,1,ST KILDA RD S BD BTWN PUNT RD AND ALMA RD || Original ID_HOMOGENEOUS_FLOW:1886,-37.8584515,144.983795,1404481252000,1404481252000,1519,S,SOUTH BOUND,2660,NEPEAN HIGHWAY ,0,FORWARD
15677,1520,HFLOW_2,845,1,NEPEAN HWY S BD BTWN RUSDEN ST AND MARTIN ST || Original ID_HOMOGENEOUS_FLOW:1894,-37.8917396,145.0026536,1404481260000,1404481260000,1520,S,SOUTH BOUND,2660,NEPEAN HIGHWAY ,0,FORWARD
15678,1523,HFLOW_2,845,1,NEPEAN HWY SE BD BTWN CUMMINS RD AND SOUTH RD || Original ID_HOMOGENEOUS_FLOW:1903,-37.9289583,145.0306498,1404481268000,1404481268000,1523,SE,SOUTH EAST BOUND,2660,NEPEAN HIGHWAY ,0,FORWARD
15679,1527,HFLOW_2,845,1,NEPEAN HWY SE BD BTWN CENTRE DANDENONG RD AND BALCOMBE RD || Original ID_HOMOGENEOUS_FLOW:1911,-37.9736132,145.0641383,1404481277000,1404481277000,1527,SE,SOUTH EAST BOUND,2660,NEPEAN HIGHWAY ,0,FORWARD
